,release_year,type,new_code
7204,2009,TV Show,CAN
7205,2009,TV Show,USA
7206,2018,TV Show,USA
7207,2013,TV Show,CHL
7208,2015,TV Show,AUS
7209,2018,TV Show,FIN
7210,2016,TV Show,GBR
7211,2016,TV Show,USA
7212,2018,TV Show,COL
7213,2018,TV Show,GBR
7214,2018,TV Show,JPN
7215,2018,TV Show,USA
7216,2018,TV Show,USA
7217,2019,TV Show,USA
7218,2017,TV Show,IND
7219,2018,TV Show,JPN
7220,2017,TV Show,GBR
7221,2016,TV Show,USA
7222,2017,TV Show,GBR
7223,2019,TV Show,BRA
7224,2019,TV Show,USA
7225,2017,TV Show,USA
7226,2019,TV Show,GBR
7227,2019,TV Show,USA
7228,2011,TV Show,USA
7229,2015,TV Show,THA
7230,2017,TV Show,USA
7231,2017,TV Show,CAN
7232,2017,TV Show,JPN
7233,2015,TV Show,CAN
7234,2015,TV Show,AUS
7235,2019,TV Show,USA
7236,2019,TV Show,USA
7237,2019,TV Show,USA
7238,2019,TV Show,AUS
7239,2019,TV Show,AUS
7240,2019,TV Show,USA
7241,2018,TV Show,ESP
7242,2019,TV Show,CAN
7243,2019,TV Show,GBR
7244,2019,TV Show,USA
7245,2019,TV Show,JPN
7246,2018,TV Show,CAN
7247,2018,TV Show,USA
7248,2019,TV Show,DEU
7249,2019,TV Show,USA
7250,2019,TV Show,USA
7251,2019,TV Show,ARG
7252,2013,TV Show,JPN
7253,2016,TV Show,THA
7254,2018,TV Show,USA
7255,2019,TV Show,NZL
7256,2019,TV Show,USA
7257,2017,TV Show,USA
7258,2014,TV Show,USA
7259,2014,TV Show,JPN
7260,2014,TV Show,CAN
7261,2008,TV Show,JPN
7262,2017,TV Show,USA
7263,2016,TV Show,USA
7264,2016,TV Show,USA
7265,2017,TV Show,ITA
7266,2017,TV Show,USA
7267,2012,TV Show,JPN
7268,2018,TV Show,USA
7269,1992,TV Show,GBR
7270,2019,TV Show,JPN
7271,2019,TV Show,FRA
7272,2019,TV Show,BEL
7273,2019,TV Show,ESP
7274,2019,TV Show,USA
7275,2018,TV Show,USA
7276,2019,TV Show,USA
7277,2019,TV Show,JPN
7278,2016,TV Show,DNK
7279,2018,TV Show,DNK
7280,2017,TV Show,JPN
7281,2017,TV Show,UKR
7282,2017,TV Show,ESP
7283,2015,TV Show,USA
7284,2014,TV Show,IND
7285,2013,TV Show,USA
7286,2013,TV Show,CAN
7287,2017,TV Show,USA
7288,2017,TV Show,CAN
7289,2019,TV Show,USA
7290,2018,TV Show,USA
7291,2018,TV Show,USA
7292,2019,TV Show,JPN
7293,2019,TV Show,USA
7294,2016,TV Show,JPN
7295,2019,TV Show,AUS
7296,2018,TV Show,FRA
7297,2018,TV Show,JPN
7298,2019,TV Show,AUS
7299,2016,TV Show,USA
7300,2007,TV Show,AUS
7301,2018,TV Show,USA
7302,2017,TV Show,GBR
7303,2019,TV Show,PRK
7304,2019,TV Show,USA
7305,2019,TV Show,USA
7306,2019,TV Show,GBR
7307,2019,TV Show,DEU
7308,2016,TV Show,USA
7309,2016,TV Show,FRA
7310,2018,TV Show,AUS
7311,2018,TV Show,CAN
7312,2017,TV Show,USA
7313,2014,TV Show,USA
7314,2018,TV Show,USA
7315,2018,TV Show,CAN
7316,2018,TV Show,USA
7317,2018,TV Show,USA
7318,2018,TV Show,USA
7319,2018,TV Show,CAN
7320,2019,TV Show,USA
7321,2019,TV Show,ESP
7322,2019,TV Show,USA
7323,2019,TV Show,USA
7324,2019,TV Show,USA
7325,2018,TV Show,IRL
7326,2007,TV Show,CAN
7327,2015,TV Show,USA
7328,2019,TV Show,USA
7329,2018,TV Show,CAN
7330,2018,TV Show,USA
7331,2018,TV Show,USA
7332,2015,TV Show,DEU
7333,2015,TV Show,AUS
7334,2019,TV Show,USA
7335,2019,TV Show,SWE
7336,2016,TV Show,USA
7337,2017,TV Show,ISR
7338,2018,TV Show,GBR
7339,2018,TV Show,USA
7340,2018,TV Show,USA
7341,2014,TV Show,PRK
7342,2018,TV Show,USA
7343,2017,TV Show,USA
7344,2016,TV Show,USA
7345,1992,TV Show,USA
7346,2013,TV Show,ESP
7347,2016,TV Show,ISR
7348,2016,TV Show,TUR
7349,1967,TV Show,USA
7350,1963,TV Show,USA
7351,1990,TV Show,USA
7352,2012,TV Show,SGP
7353,2016,TV Show,CAN
7354,2016,TV Show,USA
7355,2010,TV Show,IRL
7356,2010,TV Show,CAN
7357,2010,TV Show,USA
7358,2010,TV Show,GBR
7359,2017,TV Show,USA
7360,2017,TV Show,GBR
7361,2018,TV Show,AUS
7362,2018,TV Show,FRA
7363,2018,TV Show,CAN
7364,2017,TV Show,ESP
7365,2018,TV Show,USA
7366,2018,TV Show,USA
7367,2019,TV Show,MEX
7368,2018,TV Show,ITA
7369,2018,TV Show,GBR
7370,2018,TV Show,FRA
7371,2018,TV Show,USA
7372,2018,TV Show,NZL
7373,2019,TV Show,USA
7374,2019,TV Show,GBR
7375,2019,TV Show,CAN
7376,2017,TV Show,USA
7377,2016,TV Show,TUR
7378,2019,TV Show,RUS
7379,2009,TV Show,JPN
7380,2017,TV Show,DNK
7381,2019,TV Show,USA
7382,2014,TV Show,CAN
7383,2014,TV Show,GBR
7384,2014,TV Show,USA
7385,2015,TV Show,USA
7386,2018,TV Show,FRA
7387,2018,TV Show,USA
7388,2018,TV Show,USA
7389,2019,TV Show,USA
7390,2018,TV Show,IRL
7391,2019,TV Show,GBR
7392,2018,TV Show,USA
7393,2018,TV Show,COL
7394,2019,TV Show,USA
7395,2017,TV Show,ESP
7396,2017,TV Show,GBR
7397,1986,TV Show,JPN
7398,2018,TV Show,CAN
7399,2015,TV Show,NLD
7400,2015,TV Show,DEU
7401,2015,TV Show,ITA
7402,2015,TV Show,CAN
7403,1998,TV Show,JPN
7404,2019,TV Show,USA
7405,2019,TV Show,USA
7406,2018,TV Show,HRV
7407,2013,TV Show,USA
7408,2010,TV Show,JPN
7409,2011,TV Show,USA
7410,2011,TV Show,ITA
7411,2018,TV Show,GBR
7412,2010,TV Show,GBR
7413,1999,TV Show,USA
7414,1997,TV Show,USA
7415,1997,TV Show,FRA
7416,1997,TV Show,JPN
7417,2010,TV Show,USA
7418,2010,TV Show,JPN
7419,2012,TV Show,USA
7420,1995,TV Show,USA
7421,2018,TV Show,BEL
7422,2019,TV Show,USA
7423,2019,TV Show,GBR
7424,2019,TV Show,USA
7425,2009,TV Show,AUS
7426,2016,TV Show,USA
7427,2016,TV Show,USA
7428,2017,TV Show,USA
7429,2017,TV Show,DEU
7430,2018,TV Show,FRA
7431,2019,TV Show,USA
7432,2016,TV Show,IRL
7433,2019,TV Show,ITA
7434,2018,TV Show,GBR
7435,2018,TV Show,BRA
7436,2015,TV Show,USA
7437,2017,TV Show,USA
7438,2017,TV Show,GBR
7439,2018,TV Show,FIN
7440,2018,TV Show,FRA
7441,2017,TV Show,USA
7442,2018,TV Show,USA
7443,2015,TV Show,THA
7444,2018,TV Show,USA
7445,2018,TV Show,ESP
7446,2012,TV Show,GBR
7447,2017,TV Show,USA
7448,2018,TV Show,DNK
7449,2018,TV Show,SGP
7450,2018,TV Show,CAN
7451,2018,TV Show,USA
7452,2018,TV Show,USA
7453,2018,TV Show,FRA
7454,2018,TV Show,USA
7455,2017,TV Show,USA
7456,2018,TV Show,RUS
7457,2016,TV Show,USA
7458,2015,TV Show,GBR
7459,2015,TV Show,USA
7460,2015,TV Show,RUS
7461,2013,TV Show,USA
7462,2013,TV Show,USA
7463,2013,TV Show,HUN
7464,2013,TV Show,IRL
7465,2013,TV Show,CAN
7466,2018,TV Show,USA
7467,2018,TV Show,USA
7468,2018,TV Show,USA
7469,2016,TV Show,USA
7470,2018,TV Show,PRK
7471,2017,TV Show,NOR
7472,2017,TV Show,SWE
7473,2018,TV Show,USA
7474,2015,TV Show,USA
7475,2018,TV Show,USA
7476,2016,TV Show,CAN
7477,2018,TV Show,PRK
7478,2016,TV Show,CAN
7479,2017,TV Show,USA
7480,2016,TV Show,USA
7481,2016,TV Show,JPN
7482,2005,TV Show,USA
7483,2018,TV Show,USA
7484,2018,TV Show,MEX
7485,2018,TV Show,COL
7486,2012,TV Show,JPN
7487,2018,TV Show,USA
7488,2012,TV Show,USA
7489,2018,TV Show,GBR
7490,2018,TV Show,JPN
7491,2015,TV Show,JPN
7492,2017,TV Show,GBR
7493,2017,TV Show,PRK
7494,1990,TV Show,USA
7495,2018,TV Show,USA
7496,2015,TV Show,USA
7497,2012,TV Show,USA
7498,2005,TV Show,USA
7499,2014,TV Show,GBR
7500,2018,TV Show,GBR
7501,2015,TV Show,ISR
7502,2016,TV Show,CAN
7503,2017,TV Show,GBR
7504,2017,TV Show,GBR
7505,2001,TV Show,JPN
7506,2012,TV Show,GBR
7507,2014,TV Show,USA
7508,2015,TV Show,USA
7509,2018,TV Show,GBR
7510,2014,TV Show,SGP
7511,2018,TV Show,CAN
7512,2018,TV Show,USA
7513,2018,TV Show,USA
7514,2017,TV Show,USA
7515,2018,TV Show,AUS
7516,2016,TV Show,USA
7517,2015,TV Show,JPN
7518,2004,TV Show,JPN
7519,2016,TV Show,USA
7520,2018,TV Show,GBR
7521,2018,TV Show,USA
7522,2016,TV Show,CAN
7523,2016,TV Show,GBR
7524,2018,TV Show,GBR
7525,2017,TV Show,USA
7526,2017,TV Show,USA
7527,2017,TV Show,PRK
7528,2017,TV Show,CHN
7529,2017,TV Show,USA
7530,2019,TV Show,ESP
7531,2019,TV Show,USA
7532,2019,TV Show,USA
7533,2018,TV Show,USA
7534,2019,TV Show,USA
7535,2019,TV Show,USA
7536,2016,TV Show,CAN
7537,2017,TV Show,PRK
7538,2017,TV Show,PRK
7539,2016,TV Show,CAN
7540,2018,TV Show,USA
7541,2018,TV Show,USA
7542,2018,TV Show,USA
7543,2018,TV Show,BRA
7544,2018,TV Show,PRK
7545,2018,TV Show,MEX
7546,2018,TV Show,JPN
7547,2018,TV Show,DEU
7548,2018,TV Show,USA
7549,2018,TV Show,BRA
7550,2018,TV Show,PRK
7551,2018,TV Show,MEX
7552,2018,TV Show,JPN
7553,2018,TV Show,DEU
7554,2019,TV Show,USA
7555,2019,TV Show,GBR
7556,2019,TV Show,CAN
7557,2018,TV Show,USA
7558,2019,TV Show,CAN
7559,2019,TV Show,USA
7560,2018,TV Show,USA
7561,2019,TV Show,GBR
7562,2018,TV Show,USA
7563,2016,TV Show,JPN
7564,2019,TV Show,USA
7565,2019,TV Show,USA
7566,2019,TV Show,USA
7567,2016,TV Show,ITA
7568,2016,TV Show,DEU
7569,2019,TV Show,USA
7570,2019,TV Show,USA
7571,2019,TV Show,GBR
7572,2018,TV Show,FRA
7573,2018,TV Show,PRK
7574,2018,TV Show,JPN
7575,2013,TV Show,GBR
7576,2013,TV Show,USA
7577,2018,TV Show,GBR
7578,2017,TV Show,USA
7579,2016,TV Show,IRL
7580,2019,TV Show,USA
7581,2019,TV Show,USA
7582,2008,TV Show,USA
7583,2019,TV Show,IND
7584,2019,TV Show,USA
7585,2015,TV Show,GBR
7586,2019,TV Show,USA
7587,2010,TV Show,USA
7588,2019,TV Show,USA
7589,2018,TV Show,USA
7590,2017,TV Show,GBR
7591,2017,TV Show,CAN
7592,2018,TV Show,USA
7593,2019,TV Show,AUS
7594,2016,TV Show,GBR
7595,2011,TV Show,GBR
7596,2013,TV Show,GBR
7597,2012,TV Show,GBR
7598,2016,TV Show,PRK
7599,2019,TV Show,PRK
7600,2017,TV Show,USA
7601,2017,TV Show,FRA
7602,2019,TV Show,USA
7603,2015,TV Show,GBR
7604,2017,TV Show,USA
7605,2019,TV Show,CAN
7606,2019,TV Show,USA
7607,2019,TV Show,USA
7608,2017,TV Show,GBR
7609,2018,TV Show,JPN
7610,2019,TV Show,CAN
7611,2018,TV Show,USA
7612,2018,TV Show,MEX
7613,2018,TV Show,USA
7614,2016,TV Show,USA
7615,2017,TV Show,ESP
7616,2016,TV Show,USA
7617,2019,TV Show,TUR
7618,2016,TV Show,USA
7619,2017,TV Show,USA
7620,2017,TV Show,USA
7621,2016,TV Show,PRK
7622,1993,TV Show,USA
7623,2019,TV Show,GBR
7624,2013,TV Show,PRK
7625,2019,TV Show,BRA
7626,2017,TV Show,USA
7627,2015,TV Show,CAN
7628,2013,TV Show,CAN
7629,2016,TV Show,ARG
7630,2012,TV Show,FRA
7631,2015,TV Show,TUR
7632,2014,TV Show,TUR
7633,2017,TV Show,USA
7634,2019,TV Show,USA
7635,2018,TV Show,USA
7636,2017,TV Show,USA
7637,2017,TV Show,CYP
7638,2017,TV Show,AUT
7639,2017,TV Show,THA
7640,2019,TV Show,JPN
7641,2012,TV Show,CAN
7642,2016,TV Show,JPN
7643,2012,TV Show,USA
7644,2008,TV Show,JPN
7645,2018,TV Show,USA
7646,2003,TV Show,USA
7647,2012,TV Show,USA
7648,2015,TV Show,AUS
7649,2010,TV Show,USA
7650,2015,TV Show,USA
7651,2016,TV Show,USA
7652,2016,Movie,USA
7653,2013,TV Show,GBR
7654,2003,TV Show,USA
